timestamp,hour,minute,day_of_week,is_weekend,ns_vehicle_count,ew_vehicle_count
2025-02-03 06:20:00,6,20,0,0,33,16
2025-02-03 06:25:00,6,25,0,0,22,23
2025-02-03 06:30:00,6,30,0,0,23,22
2025-02-03 06:35:00,6,35,0,0,31,19
2025-02-03 06:40:00,6,40,0,0,36,23
2025-02-03 06:45:00,6,45,0,0,26,29
2025-02-03 06:50:00,6,50,0,0,35,25
2025-02-03 06:55:00,6,55,0,0,37,26
2025-02-03 07:00:00,7,0,0,0,28,27
2025-02-03 07:05:00,7,5,0,0,40,29
2025-02-03 07:10:00,7,10,0,0,42,26
2025-02-03 07:15:00,7,15,0,0,38,29
2025-02-03 07:20:00,7,20,0,0,45,24
2025-02-03 07:25:00,7,25,0,0,45,26
2025-02-03 07:30:00,7,30,0,0,42,27
2025-02-03 07:35:00,7,35,0,0,40,32
2025-02-03 07:40:00,7,40,0,0,38,31
2025-02-03 07:45:00,7,45,0,0,42,30
2025-02-03 07:50:00,7,50,0,0,45,34
2025-02-03 07:55:00,7,55,0,0,42,32
2025-02-03 08:00:00,8,0,0,0,34,30
2025-02-03 08:05:00,8,5,0,0,48,27
2025-02-03 08:10:00,8,10,0,0,44,28
2025-02-03 08:15:00,8,15,0,0,41,25
2025-02-03 08:20:00,8,20,0,0,46,31
2025-02-03 08:25:00,8,25,0,0,48,27
2025-02-03 08:30:00,8,30,0,0,30,28
2025-02-03 08:35:00,8,35,0,0,42,29
2025-02-03 08:40:00,8,40,0,0,34,33
2025-02-03 08:45:00,8,45,0,0,41,32
2025-02-03 08:50:00,8,50,0,0,39,27
2025-02-03 08:55:00,8,55,0,0,40,32
2025-02-03 09:00:00,9,0,0,0,34,18
2025-02-03 09:05:00,9,5,0,0,27,33
2025-02-03 09:10:00,9,10,0,0,32,27
2025-02-03 09:15:00,9,15,0,0,34,24
2025-02-03 09:20:00,9,20,0,0,36,19
2025-02-03 09:25:00,9,25,0,0,26,20
2025-02-03 09:30:00,9,30,0,0,33,24
2025-02-03 09:35:00,9,35,0,0,25,23
2025-02-03 09:40:00,9,40,0,0,28,22
2025-02-03 09:45:00,9,45,0,0,24,16
2025-02-03 09:50:00,9,50,0,0,25,14
2025-02-03 09:55:00,9,55,0,0,27,18
2025-02-03 10:00:00,10,0,0,0,18,19
2025-02-03 10:05:00,10,5,0,0,19,16
2025-02-03 10:10:00,10,10,0,0,21,21
2025-02-03 10:15:00,10,15,0,0,29,14
2025-02-03 10:20:00,10,20,0,0,15,14
2025-02-03 10:25:00,10,25,0,0,26,16
2025-02-03 10:30:00,10,30,0,0,25,17
2025-02-03 10:35:00,10,35,0,0,16,7
2025-02-03 10:40:00,10,40,0,0,14,7
2025-02-03 10:45:00,10,45,0,0,12,10
2025-02-03 10:50:00,10,50,0,0,14,23
2025-02-03 10:55:00,10,55,0,0,8,9
2025-02-03 11:00:00,11,0,0,0,13,9
2025-02-03 11:05:00,11,5,0,0,19,12
2025-02-03 11:10:00,11,10,0,0,10,13
2025-02-03 11:15:00,11,15,0,0,11,10
2025-02-03 11:20:00,11,20,0,0,5,13
2025-02-03 11:25:00,11,25,0,0,13,4
2025-02-03 11:30:00,11,30,0,0,12,5
2025-02-03 11:35:00,11,35,0,0,11,13
2025-02-03 11:40:00,11,40,0,0,10,8
2025-02-03 11:45:00,11,45,0,0,9,3
2025-02-03 11:50:00,11,50,0,0,12,3
2025-02-03 11:55:00,11,55,0,0,10,5
2025-02-03 12:00:00,12,0,0,0,12,8
2025-02-03 12:05:00,12,5,0,0,11,10
2025-02-03 12:10:00,12,10,0,0,15,7
2025-02-03 12:15:00,12,15,0,0,13,10
2025-02-03 12:20:00,12,20,0,0,11,7
2025-02-03 12:25:00,12,25,0,0,17,14
2025-02-03 12:30:00,12,30,0,0,12,20
2025-02-03 12:35:00,12,35,0,0,16,8
2025-02-03 12:40:00,12,40,0,0,14,12
2025-02-03 12:45:00,12,45,0,0,4,12
2025-02-03 12:50:00,12,50,0,0,17,11
2025-02-03 12:55:00,12,55,0,0,12,14
2025-02-03 13:00:00,13,0,0,0,12,13
2025-02-03 13:05:00,13,5,0,0,14,10
2025-02-03 13:10:00,13,10,0,0,11,18
2025-02-03 13:15:00,13,15,0,0,14,14
2025-02-03 13:20:00,13,20,0,0,11,12
2025-02-03 13:25:00,13,25,0,0,19,24
2025-02-03 13:30:00,13,30,0,0,14,14
2025-02-03 13:35:00,13,35,0,0,13,16
2025-02-03 13:40:00,13,40,0,0,12,17
2025-02-03 13:45:00,13,45,0,0,17,16
2025-02-03 13:50:00,13,50,0,0,17,19
2025-02-03 13:55:00,13,55,0,0,19,15
2025-02-03 14:00:00,14,0,0,0,14,21
2025-02-03 14:05:00,14,5,0,0,12,13
2025-02-03 14:10:00,14,10,0,0,22,15
2025-02-03 14:15:00,14,15,0,0,26,29
2025-02-03 14:20:00,14,20,0,0,16,17
2025-02-03 14:25:00,14,25,0,0,27,16
2025-02-03 14:30:00,14,30,0,0,23,19
2025-02-03 14:35:00,14,35,0,0,22,32
2025-02-03 14:40:00,14,40,0,0,22,19
2025-02-03 14:45:00,14,45,0,0,18,23
2025-02-03 14:50:00,14,50,0,0,29,22
2025-02-03 14:55:00,14,55,0,0,22,28
2025-02-03 15:00:00,15,0,0,0,23,29
2025-02-03 15:05:00,15,5,0,0,31,29
2025-02-03 15:10:00,15,10,0,0,20,40
2025-02-03 15:15:00,15,15,0,0,22,28
2025-02-03 15:20:00,15,20,0,0,29,34
2025-02-03 15:25:00,15,25,0,0,31,37
2025-02-03 15:30:00,15,30,0,0,33,32
2025-02-03 15:35:00,15,35,0,0,30,39
2025-02-03 15:40:00,15,40,0,0,42,36
2025-02-03 15:45:00,15,45,0,0,32,40
2025-02-03 15:50:00,15,50,0,0,32,39
2025-02-03 15:55:00,15,55,0,0,31,32
2025-02-03 16:00:00,16,0,0,0,35,47
2025-02-03 16:05:00,16,5,0,0,37,50
2025-02-03 16:10:00,16,10,0,0,40,42
2025-02-03 16:15:00,16,15,0,0,30,40
2025-02-03 16:20:00,16,20,0,0,35,50
2025-02-03 16:25:00,16,25,0,0,39,52
2025-02-03 16:30:00,16,30,0,0,39,44
2025-02-03 16:35:00,16,35,0,0,37,44
2025-02-03 16:40:00,16,40,0,0,40,45
2025-02-03 16:45:00,16,45,0,0,35,39
2025-02-03 16:50:00,16,50,0,0,44,45
2025-02-03 16:55:00,16,55,0,0,42,53
2025-02-03 17:00:00,17,0,0,0,33,45
2025-02-03 17:05:00,17,5,0,0,34,42
2025-02-03 17:10:00,17,10,0,0,34,48
2025-02-03 17:15:00,17,15,0,0,40,43
2025-02-03 17:20:00,17,20,0,0,32,45
2025-02-03 17:25:00,17,25,0,0,36,40
2025-02-03 17:30:00,17,30,0,0,39,41
2025-02-03 17:35:00,17,35,0,0,36,47
2025-02-03 17:40:00,17,40,0,0,37,44
2025-02-03 17:45:00,17,45,0,0,32,40
2025-02-03 17:50:00,17,50,0,0,38,43
2025-02-03 17:55:00,17,55,0,0,33,40
2025-02-03 18:00:00,18,0,0,0,33,38
2025-02-03 18:05:00,18,5,0,0,35,45
2025-02-03 18:10:00,18,10,0,0,34,43
2025-02-03 18:15:00,18,15,0,0,33,39
2025-02-03 18:20:00,18,20,0,0,29,39
2025-02-03 18:25:00,18,25,0,0,30,37
2025-02-03 18:30:00,18,30,0,0,31,38
2025-02-03 18:35:00,18,35,0,0,24,32
2025-02-03 18:40:00,18,40,0,0,27,38
2025-02-03 18:45:00,18,45,0,0,30,35
2025-02-03 18:50:00,18,50,0,0,23,31
2025-02-03 18:55:00,18,55,0,0,32,29
2025-02-03 19:00:00,19,0,0,0,31,34
2025-02-03 19:05:00,19,5,0,0,20,29
2025-02-03 19:10:00,19,10,0,0,30,25
2025-02-03 19:15:00,19,15,0,0,23,26
2025-02-03 19:20:00,19,20,0,0,25,29
2025-02-03 19:25:00,19,25,0,0,20,19
2025-02-03 19:30:00,19,30,0,0,25,23
2025-02-03 19:35:00,19,35,0,0,23,28
2025-02-03 19:40:00,19,40,0,0,17,22
2025-02-03 19:45:00,19,45,0,0,15,23
2025-02-03 19:50:00,19,50,0,0,13,25
2025-02-03 19:55:00,19,55,0,0,19,23
2025-02-03 20:00:00,20,0,0,0,20,17
2025-02-03 20:05:00,20,5,0,0,20,18
2025-02-03 20:10:00,20,10,0,0,16,21
2025-02-03 20:15:00,20,15,0,0,11,20
2025-02-03 20:20:00,20,20,0,0,13,16
2025-02-03 20:25:00,20,25,0,0,20,15
2025-02-03 20:30:00,20,30,0,0,13,16
2025-02-03 20:35:00,20,35,0,0,15,20
2025-02-03 20:40:00,20,40,0,0,9,18
2025-02-03 20:45:00,20,45,0,0,15,16
2025-02-03 20:50:00,20,50,0,0,11,8
2025-02-03 20:55:00,20,55,0,0,17,11
2025-02-03 21:00:00,21,0,0,0,15,11
2025-02-03 21:05:00,21,5,0,0,10,17
2025-02-03 21:10:00,21,10,0,0,11,10
2025-02-03 21:15:00,21,15,0,0,9,15
2025-02-03 21:20:00,21,20,0,0,5,8
2025-02-03 21:25:00,21,25,0,0,7,8
2025-02-03 21:30:00,21,30,0,0,11,11
2025-02-03 21:35:00,21,35,0,0,11,15
2025-02-03 21:40:00,21,40,0,0,11,8
2025-02-03 21:45:00,21,45,0,0,9,0
2025-02-03 21:50:00,21,50,0,0,13,2
2025-02-03 21:55:00,21,55,0,0,10,9
2025-02-03 22:00:00,22,0,0,0,12,2
2025-02-03 22:05:00,22,5,0,0,2,4
2025-02-03 22:10:00,22,10,0,0,0,7
2025-02-03 22:15:00,22,15,0,0,10,0
2025-02-03 22:20:00,22,20,0,0,3,6
2025-02-03 22:25:00,22,25,0,0,8,2
2025-02-03 22:30:00,22,30,0,0,7,1
2025-02-03 22:35:00,22,35,0,0,15,4
2025-02-03 22:40:00,22,40,0,0,10,2
2025-02-03 22:45:00,22,45,0,0,9,9
2025-02-03 22:50:00,22,50,0,0,12,11
2025-02-03 22:55:00,22,55,0,0,10,5
2025-02-03 23:00:00,23,0,0,0,7,4
2025-02-03 23:05:00,23,5,0,0,13,5
2025-02-03 23:10:00,23,10,0,0,4,2
2025-02-03 23:15:00,23,15,0,0,10,1
2025-02-03 23:20:00,23,20,0,0,2,0
2025-02-03 23:25:00,23,25,0,0,9,1
2025-02-03 23:30:00,23,30,0,0,9,13
2025-02-03 23:35:00,23,35,0,0,15,3
2025-02-03 23:40:00,23,40,0,0,2,0
2025-02-03 23:45:00,23,45,0,0,6,4
2025-02-03 23:50:00,23,50,0,0,11,0
2025-02-03 23:55:00,23,55,0,0,9,6
2025-02-04 00:00:00,0,0,1,0,9,6
2025-02-04 00:05:00,0,5,1,0,4,6
2025-02-04 00:10:00,0,10,1,0,6,6
2025-02-04 00:15:00,0,15,1,0,13,5
2025-02-04 00:20:00,0,20,1,0,8,0
2025-02-04 00:25:00,0,25,1,0,10,6
2025-02-04 00:30:00,0,30,1,0,8,10
2025-02-04 00:35:00,0,35,1,0,3,13
2025-02-04 00:40:00,0,40,1,0,12,5
2025-02-04 00:45:00,0,45,1,0,10,5
2025-02-04 00:50:00,0,50,1,0,17,8
2025-02-04 00:55:00,0,55,1,0,4,12
2025-02-04 01:00:00,1,0,1,0,11,4
2025-02-04 01:05:00,1,5,1,0,3,9
2025-02-04 01:10:00,1,10,1,0,9,3
2025-02-04 01:15:00,1,15,1,0,12,7
2025-02-04 01:20:00,1,20,1,0,0,10
2025-02-04 01:25:00,1,25,1,0,7,1
2025-02-04 01:30:00,1,30,1,0,6,4
2025-02-04 01:35:00,1,35,1,0,5,10
2025-02-04 01:40:00,1,40,1,0,10,8
2025-02-04 01:45:00,1,45,1,0,12,10
2025-02-04 01:50:00,1,50,1,0,7,9
2025-02-04 01:55:00,1,55,1,0,9,5
2025-02-04 02:00:00,2,0,1,0,8,15
2025-02-04 02:05:00,2,5,1,0,8,7
2025-02-04 02:10:00,2,10,1,0,4,0
2025-02-04 02:15:00,2,15,1,0,12,5
2025-02-04 02:20:00,2,20,1,0,9,4
2025-02-04 02:25:00,2,25,1,0,10,9
2025-02-04 02:30:00,2,30,1,0,5,4
2025-02-04 02:35:00,2,35,1,0,6,10
2025-02-04 02:40:00,2,40,1,0,7,8
2025-02-04 02:45:00,2,45,1,0,2,2
2025-02-04 02:50:00,2,50,1,0,1,6
2025-02-04 02:55:00,2,55,1,0,6,3
2025-02-04 03:00:00,3,0,1,0,10,7
2025-02-04 03:05:00,3,5,1,0,6,3
2025-02-04 03:10:00,3,10,1,0,4,6
2025-02-04 03:15:00,3,15,1,0,5,5
2025-02-04 03:20:00,3,20,1,0,6,6
2025-02-04 03:25:00,3,25,1,0,7,14
2025-02-04 03:30:00,3,30,1,0,17,5
2025-02-04 03:35:00,3,35,1,0,13,0
2025-02-04 03:40:00,3,40,1,0,13,10
2025-02-04 03:45:00,3,45,1,0,13,10
2025-02-04 03:50:00,3,50,1,0,5,0
2025-02-04 03:55:00,3,55,1,0,4,4
2025-02-04 04:00:00,4,0,1,0,5,8
2025-02-04 04:05:00,4,5,1,0,14,9
2025-02-04 04:10:00,4,10,1,0,7,7
2025-02-04 04:15:00,4,15,1,0,5,7
2025-02-04 04:20:00,4,20,1,0,8,4
2025-02-04 04:25:00,4,25,1,0,9,0
2025-02-04 04:30:00,4,30,1,0,11,16
2025-02-04 04:35:00,4,35,1,0,12,4
2025-02-04 04:40:00,4,40,1,0,8,9
2025-02-04 04:45:00,4,45,1,0,14,8
2025-02-04 04:50:00,4,50,1,0,9,12
2025-02-04 04:55:00,4,55,1,0,12,9
2025-02-04 05:00:00,5,0,1,0,15,10
2025-02-04 05:05:00,5,5,1,0,11,0
2025-02-04 05:10:00,5,10,1,0,12,7
2025-02-04 05:15:00,5,15,1,0,17,14
2025-02-04 05:20:00,5,20,1,0,12,14
2025-02-04 05:25:00,5,25,1,0,14,8
2025-02-04 05:30:00,5,30,1,0,19,6
2025-02-04 05:35:00,5,35,1,0,26,13
2025-02-04 05:40:00,5,40,1,0,21,2
2025-02-04 05:45:00,5,45,1,0,21,10
2025-02-04 05:50:00,5,50,1,0,22,22
2025-02-04 05:55:00,5,55,1,0,17,21
2025-02-04 06:00:00,6,0,1,0,23,18
2025-02-04 06:05:00,6,5,1,0,23,18
2025-02-04 06:10:00,6,10,1,0,26,10
2025-02-04 06:15:00,6,15,1,0,26,16
2025-02-04 06:20:00,6,20,1,0,28,18
2025-02-04 06:25:00,6,25,1,0,27,17
2025-02-04 06:30:00,6,30,1,0,29,20
2025-02-04 06:35:00,6,35,1,0,25,27
2025-02-04 06:40:00,6,40,1,0,30,21
2025-02-04 06:45:00,6,45,1,0,38,22
2025-02-04 06:50:00,6,50,1,0,35,27
2025-02-04 06:55:00,6,55,1,0,35,20
2025-02-04 07:00:00,7,0,1,0,44,23
2025-02-04 07:05:00,7,5,1,0,32,24
2025-02-04 07:10:00,7,10,1,0,34,28
2025-02-04 07:15:00,7,15,1,0,46,27
2025-02-04 07:20:00,7,20,1,0,40,27
2025-02-04 07:25:00,7,25,1,0,39,27
2025-02-04 07:30:00,7,30,1,0,36,25
2025-02-04 07:35:00,7,35,1,0,43,32
2025-02-04 07:40:00,7,40,1,0,44,29
2025-02-04 07:45:00,7,45,1,0,38,33
2025-02-04 07:50:00,7,50,1,0,42,26
2025-02-04 07:55:00,7,55,1,0,42,28
2025-02-04 08:00:00,8,0,1,0,44,30
2025-02-04 08:05:00,8,5,1,0,38,30
2025-02-04 08:10:00,8,10,1,0,48,34
2025-02-04 08:15:00,8,15,1,0,46,29
2025-02-04 08:20:00,8,20,1,0,41,33
2025-02-04 08:25:00,8,25,1,0,41,32
2025-02-04 08:30:00,8,30,1,0,41,29
2025-02-04 08:35:00,8,35,1,0,37,25
2025-02-04 08:40:00,8,40,1,0,38,32
2025-02-04 08:45:00,8,45,1,0,38,24
2025-02-04 08:50:00,8,50,1,0,44,27
2025-02-04 08:55:00,8,55,1,0,41,27
2025-02-04 09:00:00,9,0,1,0,40,25
2025-02-04 09:05:00,9,5,1,0,36,24
2025-02-04 09:10:00,9,10,1,0,29,21
2025-02-04 09:15:00,9,15,1,0,33,17
2025-02-04 09:20:00,9,20,1,0,35,28
2025-02-04 09:25:00,9,25,1,0,25,20
2025-02-04 09:30:00,9,30,1,0,32,21
2025-02-04 09:35:00,9,35,1,0,37,20
2025-02-04 09:40:00,9,40,1,0,31,24
2025-02-04 09:45:00,9,45,1,0,31,26
2025-02-04 09:50:00,9,50,1,0,26,19
2025-02-04 09:55:00,9,55,1,0,27,16
2025-02-04 10:00:00,10,0,1,0,20,12
2025-02-04 10:05:00,10,5,1,0,25,10
2025-02-04 10:10:00,10,10,1,0,23,8
2025-02-04 10:15:00,10,15,1,0,21,11
2025-02-04 10:20:00,10,20,1,0,24,5
2025-02-04 10:25:00,10,25,1,0,16,17
2025-02-04 10:30:00,10,30,1,0,16,14
2025-02-04 10:35:00,10,35,1,0,16,11
2025-02-04 10:40:00,10,40,1,0,11,16
2025-02-04 10:45:00,10,45,1,0,16,7
2025-02-04 10:50:00,10,50,1,0,7,7
2025-02-04 10:55:00,10,55,1,0,18,2
2025-02-04 11:00:00,11,0,1,0,13,13
2025-02-04 11:05:00,11,5,1,0,11,6
2025-02-04 11:10:00,11,10,1,0,9,9
2025-02-04 11:15:00,11,15,1,0,11,13
2025-02-04 11:20:00,11,20,1,0,14,14
2025-02-04 11:25:00,11,25,1,0,13,9
2025-02-04 11:30:00,11,30,1,0,8,10
2025-02-04 11:35:00,11,35,1,0,7,5
2025-02-04 11:40:00,11,40,1,0,13,15
2025-02-04 11:45:00,11,45,1,0,8,8
2025-02-04 11:50:00,11,50,1,0,11,9
2025-02-04 11:55:00,11,55,1,0,11,7
2025-02-04 12:00:00,12,0,1,0,12,13
2025-02-04 12:05:00,12,5,1,0,14,9
2025-02-04 12:10:00,12,10,1,0,5,12
2025-02-04 12:15:00,12,15,1,0,3,10
2025-02-04 12:20:00,12,20,1,0,8,8
2025-02-04 12:25:00,12,25,1,0,18,13
2025-02-04 12:30:00,12,30,1,0,19,11
2025-02-04 12:35:00,12,35,1,0,18,6
2025-02-04 12:40:00,12,40,1,0,10,6
2025-02-04 12:45:00,12,45,1,0,4,11
2025-02-04 12:50:00,12,50,1,0,2,14
2025-02-04 12:55:00,12,55,1,0,9,18
2025-02-04 13:00:00,13,0,1,0,11,4
2025-02-04 13:05:00,13,5,1,0,18,12
2025-02-04 13:10:00,13,10,1,0,16,14
2025-02-04 13:15:00,13,15,1,0,14,14
2025-02-04 13:20:00,13,20,1,0,10,18
2025-02-04 13:25:00,13,25,1,0,10,17
2025-02-04 13:30:00,13,30,1,0,16,11
2025-02-04 13:35:00,13,35,1,0,18,11
2025-02-04 13:40:00,13,40,1,0,17,17
2025-02-04 13:45:00,13,45,1,0,12,21
2025-02-04 13:50:00,13,50,1,0,19,18
2025-02-04 13:55:00,13,55,1,0,19,12
2025-02-04 14:00:00,14,0,1,0,13,15
2025-02-04 14:05:00,14,5,1,0,15,23
2025-02-04 14:10:00,14,10,1,0,22,19
2025-02-04 14:15:00,14,15,1,0,19,22
2025-02-04 14:20:00,14,20,1,0,27,27
2025-02-04 14:25:00,14,25,1,0,23,19
2025-02-04 14:30:00,14,30,1,0,20,23
2025-02-04 14:35:00,14,35,1,0,22,23
2025-02-04 14:40:00,14,40,1,0,23,28
2025-02-04 14:45:00,14,45,1,0,21,30
2025-02-04 14:50:00,14,50,1,0,21,22
2025-02-04 14:55:00,14,55,1,0,28,29
2025-02-04 15:00:00,15,0,1,0,30,34
2025-02-04 15:05:00,15,5,1,0,29,24
2025-02-04 15:10:00,15,10,1,0,34,32
2025-02-04 15:15:00,15,15,1,0,26,28
2025-02-04 15:20:00,15,20,1,0,36,32
2025-02-04 15:25:00,15,25,1,0,26,25
2025-02-04 15:30:00,15,30,1,0,27,42
2025-02-04 15:35:00,15,35,1,0,24,36
2025-02-04 15:40:00,15,40,1,0,30,35
2025-02-04 15:45:00,15,45,1,0,31,40
2025-02-04 15:50:00,15,50,1,0,35,36
2025-02-04 15:55:00,15,55,1,0,35,36
2025-02-04 16:00:00,16,0,1,0,30,47
2025-02-04 16:05:00,16,5,1,0,33,49
2025-02-04 16:10:00,16,10,1,0,34,40
2025-02-04 16:15:00,16,15,1,0,29,48
2025-02-04 16:20:00,16,20,1,0,32,45
2025-02-04 16:25:00,16,25,1,0,34,39
2025-02-04 16:30:00,16,30,1,0,43,41
2025-02-04 16:35:00,16,35,1,0,38,51
2025-02-04 16:40:00,16,40,1,0,40,40
2025-02-04 16:45:00,16,45,1,0,32,55
2025-02-04 16:50:00,16,50,1,0,43,44
2025-02-04 16:55:00,16,55,1,0,43,52
2025-02-04 17:00:00,17,0,1,0,30,45
2025-02-04 17:05:00,17,5,1,0,35,49
2025-02-04 17:10:00,17,10,1,0,40,51
2025-02-04 17:15:00,17,15,1,0,40,51
2025-02-04 17:20:00,17,20,1,0,35,43
2025-02-04 17:25:00,17,25,1,0,36,42
2025-02-04 17:30:00,17,30,1,0,35,44
2025-02-04 17:35:00,17,35,1,0,37,39
2025-02-04 17:40:00,17,40,1,0,41,45
2025-02-04 17:45:00,17,45,1,0,33,40
2025-02-04 17:50:00,17,50,1,0,40,47
2025-02-04 17:55:00,17,55,1,0,32,40
2025-02-04 18:00:00,18,0,1,0,31,34
2025-02-04 18:05:00,18,5,1,0,37,46
2025-02-04 18:10:00,18,10,1,0,37,40
2025-02-04 18:15:00,18,15,1,0,36,39
2025-02-04 18:20:00,18,20,1,0,27,42
2025-02-04 18:25:00,18,25,1,0,29,41
2025-02-04 18:30:00,18,30,1,0,34,33
2025-02-04 18:35:00,18,35,1,0,30,33
2025-02-04 18:40:00,18,40,1,0,25,30
2025-02-04 18:45:00,18,45,1,0,30,27
2025-02-04 18:50:00,18,50,1,0,25,35
2025-02-04 18:55:00,18,55,1,0,34,33
2025-02-04 19:00:00,19,0,1,0,32,33
2025-02-04 19:05:00,19,5,1,0,28,34
2025-02-04 19:10:00,19,10,1,0,30,31
2025-02-04 19:15:00,19,15,1,0,24,31
2025-02-04 19:20:00,19,20,1,0,26,18
2025-02-04 19:25:00,19,25,1,0,28,24
2025-02-04 19:30:00,19,30,1,0,23,28
2025-02-04 19:35:00,19,35,1,0,20,19
2025-02-04 19:40:00,19,40,1,0,14,23
2025-02-04 19:45:00,19,45,1,0,19,24
2025-02-04 19:50:00,19,50,1,0,22,22
2025-02-04 19:55:00,19,55,1,0,22,21
2025-02-04 20:00:00,20,0,1,0,20,21
2025-02-04 20:05:00,20,5,1,0,15,19
2025-02-04 20:10:00,20,10,1,0,9,12
2025-02-04 20:15:00,20,15,1,0,14,19
2025-02-04 20:20:00,20,20,1,0,14,17
2025-02-04 20:25:00,20,25,1,0,14,9
2025-02-04 20:30:00,20,30,1,0,17,20
2025-02-04 20:35:00,20,35,1,0,22,16
2025-02-04 20:40:00,20,40,1,0,14,8
2025-02-04 20:45:00,20,45,1,0,12,10
2025-02-04 20:50:00,20,50,1,0,12,10
2025-02-04 20:55:00,20,55,1,0,13,10
2025-02-04 21:00:00,21,0,1,0,9,13
2025-02-04 21:05:00,21,5,1,0,12,7
2025-02-04 21:10:00,21,10,1,0,13,15
2025-02-04 21:15:00,21,15,1,0,12,14
2025-02-04 21:20:00,21,20,1,0,13,12
2025-02-04 21:25:00,21,25,1,0,12,10
2025-02-04 21:30:00,21,30,1,0,3,13
2025-02-04 21:35:00,21,35,1,0,13,8
2025-02-04 21:40:00,21,40,1,0,7,6
2025-02-04 21:45:00,21,45,1,0,5,13
2025-02-04 21:50:00,21,50,1,0,5,9
2025-02-04 21:55:00,21,55,1,0,11,5
2025-02-04 22:00:00,22,0,1,0,8,6
2025-02-04 22:05:00,22,5,1,0,2,5
2025-02-04 22:10:00,22,10,1,0,11,16
2025-02-04 22:15:00,22,15,1,0,3,7
2025-02-04 22:20:00,22,20,1,0,9,8
2025-02-04 22:25:00,22,25,1,0,10,10
2025-02-04 22:30:00,22,30,1,0,12,2
2025-02-04 22:35:00,22,35,1,0,16,11
2025-02-04 22:40:00,22,40,1,0,3,4
2025-02-04 22:45:00,22,45,1,0,8,14
2025-02-04 22:50:00,22,50,1,0,7,5
2025-02-04 22:55:00,22,55,1,0,10,11
2025-02-04 23:00:00,23,0,1,0,9,0
2025-02-04 23:05:00,23,5,1,0,7,2
2025-02-04 23:10:00,23,10,1,0,6,5
2025-02-04 23:15:00,23,15,1,0,4,0
2025-02-04 23:20:00,23,20,1,0,12,9
2025-02-04 23:25:00,23,25,1,0,10,7
2025-02-04 23:30:00,23,30,1,0,12,2
2025-02-04 23:35:00,23,35,1,0,7,6
2025-02-04 23:40:00,23,40,1,0,5,9
2025-02-04 23:45:00,23,45,1,0,4,0
2025-02-04 23:50:00,23,50,1,0,10,1
2025-02-04 23:55:00,23,55,1,0,4,5
2025-02-05 00:00:00,0,0,2,0,15,6
2025-02-05 00:05:00,0,5,2,0,3,6
2025-02-05 00:10:00,0,10,2,0,9,10
2025-02-05 00:15:00,0,15,2,0,14,8
2025-02-05 00:20:00,0,20,2,0,10,9
2025-02-05 00:25:00,0,25,2,0,9,0
2025-02-05 00:30:00,0,30,2,0,4,7
2025-02-05 00:35:00,0,35,2,0,2,5
2025-02-05 00:40:00,0,40,2,0,11,12
2025-02-05 00:45:00,0,45,2,0,14,7
2025-02-05 00:50:00,0,50,2,0,6,3
2025-02-05 00:55:00,0,55,2,0,3,9
2025-02-05 01:00:00,1,0,2,0,0,8
2025-02-05 01:05:00,1,5,2,0,4,3
2025-02-05 01:10:00,1,10,2,0,8,5
2025-02-05 01:15:00,1,15,2,0,14,5
2025-02-05 01:20:00,1,20,2,0,11,11
2025-02-05 01:25:00,1,25,2,0,9,7
2025-02-05 01:30:00,1,30,2,0,6,9
2025-02-05 01:35:00,1,35,2,0,6,4
2025-02-05 01:40:00,1,40,2,0,14,7
2025-02-05 01:45:00,1,45,2,0,9,11
2025-02-05 01:50:00,1,50,2,0,0,5
2025-02-05 01:55:00,1,55,2,0,5,6
2025-02-05 02:00:00,2,0,2,0,5,1
2025-02-05 02:05:00,2,5,2,0,6,3
2025-02-05 02:10:00,2,10,2,0,10,5
2025-02-05 02:15:00,2,15,2,0,8,2
2025-02-05 02:20:00,2,20,2,0,8,11
2025-02-05 02:25:00,2,25,2,0,13,3
2025-02-05 02:30:00,2,30,2,0,5,9
2025-02-05 02:35:00,2,35,2,0,16,7
2025-02-05 02:40:00,2,40,2,0,5,6
2025-02-05 02:45:00,2,45,2,0,8,12
2025-02-05 02:50:00,2,50,2,0,7,0
2025-02-05 02:55:00,2,55,2,0,9,5
2025-02-05 03:00:00,3,0,2,0,10,2
2025-02-05 03:05:00,3,5,2,0,10,0
2025-02-05 03:10:00,3,10,2,0,5,1
2025-02-05 03:15:00,3,15,2,0,4,6
2025-02-05 03:20:00,3,20,2,0,18,3
2025-02-05 03:25:00,3,25,2,0,6,10
2025-02-05 03:30:00,3,30,2,0,11,5
2025-02-05 03:35:00,3,35,2,0,2,5
2025-02-05 03:40:00,3,40,2,0,7,5
2025-02-05 03:45:00,3,45,2,0,8,6
2025-02-05 03:50:00,3,50,2,0,11,5
2025-02-05 03:55:00,3,55,2,0,0,3
2025-02-05 04:00:00,4,0,2,0,10,11
2025-02-05 04:05:00,4,5,2,0,5,4
2025-02-05 04:10:00,4,10,2,0,11,5
2025-02-05 04:15:00,4,15,2,0,5,9
2025-02-05 04:20:00,4,20,2,0,6,9
2025-02-05 04:25:00,4,25,2,0,9,4
2025-02-05 04:30:00,4,30,2,0,6,11
2025-02-05 04:35:00,4,35,2,0,9,10
2025-02-05 04:40:00,4,40,2,0,6,9
2025-02-05 04:45:00,4,45,2,0,4,7
